Company,Industry,Short Description (< 5 words),Title,Technology,Tag,Year,Link
Airbnb,"Travel,E-commerce and retail",Data privacy and security,"Automating Data Protection at Scale, Part 2",Predictive ML,software ops,2021,https://medium.com/airbnb-engineering/automating-data-protection-at-scale-part-2-c2b8d2068216
Mercado Libre,E-commerce and retail,Predict customer engagement and LTV,Causal Inference — Estimating Long-term Engagement,Predictive ML,causality,2021,https://medium.com/mercadolibre-tech/causal-inference-estimating-long-term-engagement-fac517929073
Apple,Tech,Recognize people in photos,Recognizing People in Photos Through Private On-Device Machine Learning,CV,product feature,2021,https://machinelearning.apple.com/research/recognizing-people-photos
Expedia,"Travel,E-commerce and retail",Personalize travel search results,Personalized Ranking Model for Lodging,Predictive ML,search,2021,https://medium.com/expedia-group-tech/personalized-ranking-model-for-lodging-5be43ae975fe
Faire,E-commerce and retail,Search and navigate marketplace items,Building Faire’s new marketplace ranking infrastructure,Predictive ML,search,2021,https://craft.faire.com/building-faires-new-marketplace-ranking-infrastructure-a53bf938aba0
Swiggy,Delivery and mobility,Estimate travel distance,Learning to Predict Two-Wheeler Travel Distance,Predictive ML,"ops,ETA prediction",2021,https://bytes.swiggy.com/learning-to-predict-two-wheeler-travel-distance-752d836d741d
Walmart,E-commerce and retail,Recommend learning content,"Mozrt, a Deep Learning Recommendation System Empowering Walmart Store Associates with a Personalized Learning Experience",Predictive ML,recommender system,2021,https://medium.com/walmartglobaltech/mozrt-a-deep-learning-recommendation-system-empowering-walmart-store-associates-with-a-5d42c08d88da
Walmart,E-commerce and retail,Identify refrigeration defrost,Predicting Defrost in Refrigeration Cases at Walmart using Fourier Transform,Predictive ML,"ops,predictive maintenance",2021,https://medium.com/walmartglobaltech/predicting-defrost-in-refrigeration-cases-at-walmart-using-fourier-transform-e64c0c59323
Pinterest,Social platforms,Find lookalike users for ad targeting,The machine learning behind delivering relevant ads,Predictive ML,ad ranking / targeting,2021,https://medium.com/pinterest-engineering/the-machine-learning-behind-delivering-relevant-ads-8987fc5ba1c0
Pinterest,Social platforms,Detect spam users,Fighting Spam using Clustering and Automated Rule Creation,Predictive ML,spam / content moderation,2021,https://medium.com/pinterest-engineering/fighting-spam-using-clustering-and-automated-rule-creation-1c01d8c11a05
Spotify,Media and streaming,"Personalize homepage content (podcasts, playlist, music)",The Rise (and Lessons Learned) of ML Models to Personalize Content on Home (Part I),Predictive ML,recommender system,2021,https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-i/
Spotify,Media and streaming,"Personalize homepage content (podcasts, playlist, music)",The Rise (and Lessons Learned) of ML Models to Personalize Content on Home (Part II),Predictive ML,recommender system,2021,https://engineering.atspotify.com/2021/11/the-rise-and-lessons-learned-of-ml-models-to-personalize-content-on-home-part-ii/
iFood,Delivery and mobility,Show relevant food recommendations ,Recommendation @ iFood,Predictive ML,recommender system,2021,https://medium.com/ifood-engineering/recommendation-ifood-88d60fa8bc6a
Prosus,Tech,Select best product photos ,Using AI to automate product photo selection,CV,ops,2021,https://medium.com/prosus-ai-tech-blog/using-ai-to-automate-product-photo-selection-60bddfad99a9
Twitter,Social platforms,Predict value of ad requests,Using machine learning to predict the value of ad requests,Predictive ML,ad ranking / targeting,2020,https://blog.twitter.com/engineering/en_us/topics/insights/2020/using-machine-learning-to-predict-the-value-of-ad-requests
Linkedin,Social platforms,Serve personalized learning recommendations,"A closer look at the AI behind course recommendations on LinkedIn Learning, Part 1",Predictive ML,recommender system,2020,https://engineering.linkedin.com/blog/2020/course-recommendations-ai-part-one
Linkedin,Social platforms,Serve personalized learning recommendations,"A closer look at the AI behind course recommendations on LinkedIn Learning, Part 2",Predictive ML,recommender system,2020,https://engineering.linkedin.com/blog/2020/course-recommendations-ai-part-two
Zillow,E-commerce and retail,Rank homes to buy ,Guided Search — Personalized Search Refinements to Help Customers Find their Dream Home,Predictive ML,"search,product feature",2020,https://www.zillow.com/tech/personalized-search-refinements/ 
Stripe,Fintech and banking,Detect fraud in online payments,Similarity clustering to catch fraud rings,Predictive ML,fraud detection,2020,https://stripe.com/blog/similarity-clustering
Zynga,Gaming,Personalize push notification timing,Deep Reinforcement Learning in Production Part 2: Personalizing User Notifications,Predictive ML,content personalization,2020,https://towardsdatascience.com/deep-reinforcement-learning-in-production-part-2-personalizing-user-notifications-812a68ce2355
Gojek,Delivery and mobility,Generate names for pickup points,How Gojek Uses NLP to Name Pickup Locations at Scale,NLP,"product feature,ops",2020,https://www.gojek.io/blog/nlp-cartobert
Adyen,Fintech and banking,Predict probability of transaction success,Optimizing payment conversion rates with contextual multi-armed bandits,Predictive ML,ops,2020,https://www.adyen.com/blog/optimizing-payment-conversion-rates-with-contextual-multi-armed-bandits
Airbnb,"Travel,E-commerce and retail",Rank travel search results,Improving Deep Learning for Ranking Stays at Airbnb,Predictive ML,search,2020,https://medium.com/airbnb-engineering/improving-deep-learning-for-ranking-stays-at-airbnb-959097638bde
Picnic,Delivery and mobility,Predict delivery drop times,Optimal drop times using machine learning,Predictive ML,ETA prediction,2020,https://blog.picnic.nl/the-trade-off-between-efficiency-and-being-on-time-optimizing-drop-times-using-machine-learning-d3f6fb1b0f31
Doordash,Delivery and mobility,Optimize marketing spending,Optimizing DoorDash’s Marketing Spend with Machine Learning,Predictive ML,"ops,data analytics",2020,https://doordash.engineering/2020/07/31/optimizing-marketing-spend-with-ml/
Zillow,E-commerce and retail,Generate floor plans from photos,"Zillow Floor Plan: Training Models to Detect Windows, Doors and Openings in Panoramas",CV,product feature,2020,https://www.zillow.com/tech/training-models-to-detect-windows-doors-in-panos/
Wayfair,E-commerce and retail,Detect payment fraud,Explainable Fraud Detection,Predictive ML,fraud detection,2020,https://www.aboutwayfair.com/tech-innovation/explainable-fraud-detection
Wayfair,E-commerce and retail,Improve search experience for new customers,"Bayesian Product Ranking at Wayfair
",Predictive ML,search,2020,https://www.aboutwayfair.com/tech-innovation/bayesian-product-ranking-at-wayfair
Dailymotion,Media and streaming,Automatically categorize videos ,How we used Cross-Lingual Transfer Learning to categorize our content,NLP,item classification,2020,https://medium.com/dailymotion/how-we-used-cross-lingual-transfer-learning-to-categorize-our-content-c8e0f9c1c6c3
Mozilla,Tech,Predict the outcome of software tests,Testing Firefox more efficiently with machine learning,Predictive ML,software ops,2020,https://hacks.mozilla.org/2020/07/testing-firefox-more-efficiently-with-machine-learning/
Gojek,Delivery and mobility,Target cross-sell to existing users ,How We Built a Matchmaking Algorithm to Cross-Sell Products,Predictive ML,"recommender system,propensity to buy",2020,https://www.gojek.io/blog/how-we-built-a-matchmaking-algorithm-to-cross-sell-products
Github,Tech,Help users find contribution opportunities,How we built the good first issues feature,Predictive ML,product feature,2020,https://github.blog/2020-01-22-how-we-built-good-first-issues/
OLX,E-commerce and retail,Detect stolen photos ,Fighting fraud with Triplet Loss,CV,"fraud detection,search",2020,https://tech.olx.com/fighting-fraud-with-triplet-loss-86e5f79c7a3e
PayPal,Fintech and banking,Detect payment fraud ,Multi-Domain Fraud Detection While Reducing Good User Declines,Predictive ML,fraud detection,2020,https://medium.com/paypal-tech/multi-domain-fraud-detection-while-reducing-good-user-declines-part-i-e8bba5b07da8
Shopify,E-commerce and retail,Categorize e-commerce products,Categorizing Products at Scale,Predictive ML,item classification,2020,https://shopify.engineering/categorizing-products-at-scale
Wayfair,E-commerce and retail,Recommend complementary products,The Visual Complements Model (ViCs): Complementary Product Recommendations From Visual Cues,CV,recommender system,2020,https://www.aboutwayfair.com/tech-innovation/the-visual-complements-model-vics-complementary-product-recommendations-from-visual-cues
Etsy,E-commerce and retail,Personalize e-commerce search,Bringing Personalized Search to Etsy,Predictive ML,search,2020,https://www.etsy.com/codeascraft/bringing-personalized-search-to-etsy/
Doordash,Delivery and mobility,Search for restaurants and dishes,Things Not Strings: Understanding Search Intent with Better Recall,Predictive ML,search,2020,https://doordash.engineering/2020/12/15/understanding-search-intent-with-better-recall/
Duolingo,Tech,Teaching foreign languages,How Duolingo uses AI in every part of its app,Predictive ML,product feature,2020,https://venturebeat.com/ai/how-duolingo-uses-ai-in-every-part-of-its-app/
Bumble,Social platforms,Derive information from images,Image detection as a service,CV,product feature,2020,https://medium.com/bumble-tech/image-detection-as-a-service-9bd463f74f43
Lyft,Delivery and mobility,Provide location suggestions,How Lyft predicts a rider’s destination for better in-app experience,Predictive ML,recommender system,2020,https://eng.lyft.com/how-lyft-predicts-your-destination-with-attention-791146b0a439
Spotify,Media and streaming,Recommend shortcuts for homepage,Reach for the Top: How Spotify Built Shortcuts in Just Six Months,Predictive ML,"recommender system,product feature",2020,https://engineering.atspotify.com/2020/04/reach-for-the-top-how-spotify-built-shortcuts-in-just-six-months/
Gojek,Delivery and mobility,Accurately forecast demand,Under the Hood of Gojek’s Automated Forecasting Tool,Predictive ML,demand forecasting,2019,https://www.gojek.io/blog/under-the-hood-of-gojeks-automated-forecasting-tool
Gojek,Delivery and mobility,Analyse the relevance of search results ,Is This What You Were Looking For?,Predictive ML,search,2019,https://www.gojek.io/blog/is-this-what-you-were-looking-for
Apple,Tech,Identify text language,Language Identification from Very Short Strings,NLP,product feature,2019,https://machinelearning.apple.com/research/language-identification-from-very-short-strings
Gojek,Delivery and mobility,Personalize search results,The Secret Sauce Behind Search Personalisation,Predictive ML,search,2019,https://www.gojek.io/blog/the-secret-sauce-behind-search-personalisation
Instacart,Delivery and mobility,Spot lost demand,Modeling the unseen,Predictive ML,demand forecasting,2019,https://tech.instacart.com/modeling-the-unseen-6a51c9a02430
Stitch Fix,E-commerce and retail,Extract information from customer notes,Give Me Jeans not Shoes: How BERT Helps Us Deliver What Clients Want,NLP,"product feature,search",2019,https://multithreaded.stitchfix.com/blog/2019/07/15/give-me-jeans/
Lyft,Delivery and mobility,Predict location of traffic control elements,Detecting Stop Signs and Traffic Signals: Deep Learning at Lyft Mapping,Predictive ML,"ops,ETA prediction",2019,https://eng.lyft.com/detecting-stop-signs-and-traffic-signals-deep-learning-at-lyft-mapping-75bac609c231
